index,axis-0,axis-1,axis-2
581.0,38.0,129.36453773341427,122.47519897170716
582.0,38.0,176.89288950193733,58.18684947428338
583.0,38.0,181.14542623912104,99.21132140783368
584.0,38.0,192.15199191183171,85.20296497783053
585.0,38.0,172.39020354491936,100.71221660755924
586.0,39.0,169.38841290690735,77.94863760263486
587.0,39.0,164.635577730055,86.20356185716787
588.0,39.0,166.136473049061,112.71937915960726
589.0,39.0,184.12740081199985,56.17337088106668
590.0,39.0,206.19842239711218,66.93972287380441
591.0,39.0,202.96851679929085,102.46868444983892
592.0,39.0,166.90123762361947,100.31541405129138
593.0,39.0,141.33115164086732,122.6555923827035
594.0,39.0,141.8694692405042,105.42942919432313
595.0,39.0,150.2133920348759,98.96962005219916
596.0,39.0,136.48629324413525,119.15653003858242
597.0,39.0,147.252645236873,118.61821243894553
598.0,39.0,109.57041326229097,58.05748247979578
599.0,39.0,36.09006219530516,110.54344639087353
600.0,39.0,118.45264954926228,71.5154204171993
601.0,39.0,186.9647103569656,119.25391136619335
602.0,39.0,179.95971788475472,122.52290785322509
603.0,39.0,177.78976637504718,58.96774022162217
604.0,40.0,135.37350667301126,117.2704155227369
605.0,40.0,125.74342184187854,118.7751162776014
606.0,40.0,165.467521770301,87.47734057642006
607.0,40.0,166.06940207224682,111.85349280522476
608.0,40.0,170.8844444878132,118.47417612662849
609.0,40.0,183.82487097964776,85.37075951960978
610.0,40.0,37.56795588482619,109.74691174841449
611.0,40.0,71.57419294476362,120.58075718343879
612.0,40.0,6.872060485590646,117.87229582468272
613.0,40.0,134.96037870253093,98.94377324813202
614.0,40.0,153.84614725210514,108.50618770361262
615.0,40.0,194.9645294106717,89.85947951542545
616.0,40.0,177.2740626680326,47.784855911310814
617.0,40.0,183.489632064095,62.845658678692764
618.0,40.0,205.24412495031336,64.28002084701484
619.0,40.0,102.7325339645565,62.639048192311336
620.0,40.0,117.57590864497516,55.86272496864194
621.0,41.0,201.0265692724239,101.87398839588124
622.0,41.0,153.8196508821301,114.3273472350385
623.0,41.0,33.630257434449604,105.34934352240548
