index,axis-0,axis-1,axis-2,label
1521,26.0,75.0,77.0,0.0
1522,26.0,15.0,7.0,1.0
1523,26.0,44.0,127.0,0.0
1524,26.0,40.0,90.0,1.0
1525,26.0,101.0,122.0,2.0
1526,26.0,2.0,20.0,0.0
1527,26.0,101.0,99.0,1.0
1528,26.0,109.0,37.0,1.0
1529,26.0,17.0,93.0,1.0
1530,26.0,101.0,25.0,1.0
1531,26.0,28.0,82.0,1.0
1532,26.0,124.0,124.0,1.0
1533,26.0,96.0,81.0,0.0
1534,26.0,35.0,29.0,1.0
1535,26.0,109.0,176.0,1.0
1536,26.0,99.0,37.0,1.0
1537,26.0,68.0,160.0,1.0
1538,26.0,42.0,117.0,1.0
1539,26.0,63.0,182.0,0.0
1540,26.0,23.0,19.0,0.0
1541,26.0,73.0,61.0,0.0
1542,26.0,12.0,20.0,0.0
1543,26.0,40.0,27.0,2.0
1544,26.0,31.0,90.0,0.0
1545,26.0,88.0,60.0,2.0
1546,26.0,74.0,40.0,1.0
1547,26.0,98.0,47.0,0.0
1548,26.0,100.0,1.0,0.0
1549,26.0,59.0,51.0,0.0
1550,26.0,92.0,16.0,0.0
1551,26.0,29.0,6.0,0.0
1552,26.0,104.0,15.0,0.0
1553,26.0,81.0,24.0,0.0
1554,26.0,46.0,158.0,0.0
1555,26.0,73.0,110.0,0.0
1556,26.0,100.0,191.0,0.0
1557,26.0,64.0,215.0,0.0
1558,26.0,49.0,219.0,0.0
1559,27.0,124.0,136.0,1.0
1560,27.0,91.0,130.0,1.0
1561,27.0,68.0,114.0,1.0
1562,27.0,106.0,132.0,1.0
1563,27.0,95.0,105.0,1.0
1564,27.0,109.0,124.0,1.0
1565,27.0,114.0,132.0,1.0
1566,27.0,94.0,176.0,2.0
1567,27.0,96.0,178.0,1.0
1568,27.0,121.0,142.0,1.0
1569,27.0,102.0,119.0,1.0
1570,27.0,86.0,125.0,1.0
1571,27.0,88.0,60.0,1.0
1572,27.0,83.0,132.0,1.0
1573,27.0,48.0,110.0,1.0
1574,27.0,44.0,127.0,1.0
1575,27.0,79.0,35.0,0.0
1576,27.0,73.0,61.0,0.0
1577,27.0,66.0,129.0,1.0
1578,27.0,109.0,39.0,2.0
1579,27.0,48.0,92.0,1.0
1580,27.0,44.0,115.0,0.0
1581,27.0,57.0,150.0,1.0
1582,27.0,99.0,110.0,0.0
1583,27.0,113.0,32.0,1.0
1584,27.0,109.0,37.0,0.0
1585,27.0,112.0,38.0,0.0
1586,27.0,88.0,174.0,1.0
1587,27.0,37.0,104.0,1.0
1588,27.0,95.0,156.0,1.0
1589,27.0,2.0,20.0,0.0
1590,27.0,99.0,37.0,0.0
1591,27.0,42.0,117.0,3.0
1592,27.0,36.0,107.0,1.0
1593,27.0,20.0,94.0,1.0
1594,27.0,124.0,124.0,1.0
1595,27.0,50.0,77.0,0.0
1596,27.0,75.0,77.0,1.0
1597,27.0,92.0,181.0,0.0
1598,27.0,101.0,25.0,0.0
1599,27.0,29.0,6.0,0.0
1600,27.0,51.0,152.0,0.0
1601,27.0,59.0,51.0,0.0
1602,27.0,68.0,159.0,1.0
1603,27.0,113.0,181.0,1.0
1604,27.0,105.0,14.0,1.0
1605,27.0,63.0,182.0,0.0
1606,27.0,40.0,27.0,0.0
1607,27.0,117.0,107.0,1.0
1608,27.0,39.0,15.0,0.0
1609,27.0,108.0,103.0,0.0
1610,27.0,92.0,16.0,0.0
1611,27.0,78.0,127.0,0.0
1612,27.0,81.0,24.0,0.0
1613,27.0,14.0,3.0,0.0
1614,27.0,100.0,1.0,0.0
1615,27.0,61.0,100.0,1.0
1616,27.0,64.0,215.0,0.0
1617,27.0,46.0,158.0,0.0
1618,27.0,123.0,49.0,0.0
1619,27.0,49.0,219.0,0.0
1620,27.0,98.0,220.0,0.0
1621,27.0,61.0,186.0,0.0
1622,28.0,99.0,183.0,1.0
1623,28.0,109.0,121.0,1.0
1624,28.0,74.0,134.0,1.0
1625,28.0,122.0,146.0,1.0
1626,28.0,124.0,126.0,1.0
1627,28.0,124.0,138.0,1.0
1628,28.0,79.0,35.0,0.0
1629,28.0,115.0,32.0,2.0
1630,28.0,109.0,39.0,1.0
1631,28.0,80.0,177.0,1.0
1632,28.0,102.0,164.0,1.0
1633,28.0,76.0,142.0,1.0
1634,28.0,96.0,178.0,1.0
1635,28.0,109.0,37.0,1.0
1636,28.0,117.0,25.0,0.0
1637,28.0,94.0,176.0,2.0
1638,28.0,105.0,134.0,1.0
1639,28.0,119.0,33.0,1.0
1640,28.0,109.0,154.0,1.0
1641,28.0,88.0,60.0,1.0
1642,28.0,99.0,37.0,1.0
1643,28.0,97.0,113.0,1.0
1644,28.0,57.0,150.0,0.0
1645,28.0,68.0,114.0,1.0
1646,28.0,42.0,133.0,1.0
1647,28.0,95.0,105.0,1.0
1648,28.0,91.0,130.0,1.0
1649,28.0,66.0,129.0,1.0
1650,28.0,99.0,110.0,2.0
1651,28.0,102.0,119.0,0.0
1652,28.0,101.0,25.0,0.0
1653,28.0,108.0,167.0,1.0
1654,28.0,53.0,160.0,0.0
1655,28.0,50.0,77.0,0.0
1656,28.0,51.0,134.0,1.0
1657,28.0,44.0,127.0,0.0
1658,28.0,122.0,99.0,1.0
1659,28.0,123.0,31.0,0.0
1660,28.0,44.0,115.0,2.0
1661,28.0,78.0,154.0,1.0
1662,28.0,67.0,151.0,1.0
1663,28.0,46.0,97.0,1.0
1664,28.0,42.0,117.0,1.0
1665,28.0,51.0,152.0,0.0
1666,28.0,2.0,20.0,0.0
1667,28.0,37.0,104.0,1.0
1668,28.0,122.0,86.0,0.0
1669,28.0,73.0,61.0,1.0
1670,28.0,104.0,15.0,0.0
1671,28.0,59.0,51.0,0.0
1672,28.0,75.0,77.0,0.0
1673,28.0,100.0,191.0,0.0
1674,28.0,29.0,6.0,0.0
1675,28.0,52.0,168.0,0.0
1676,28.0,118.0,4.0,0.0
1677,28.0,82.0,63.0,0.0
1678,28.0,63.0,182.0,0.0
1679,28.0,81.0,24.0,0.0
1680,28.0,119.0,175.0,0.0
1681,28.0,123.0,49.0,0.0
1682,28.0,40.0,27.0,0.0
1683,28.0,39.0,15.0,0.0
1684,28.0,73.0,110.0,0.0
1685,28.0,49.0,219.0,0.0
1686,28.0,64.0,215.0,0.0
1687,28.0,78.0,127.0,0.0
1688,28.0,98.0,220.0,0.0
1689,28.0,61.0,186.0,0.0
1690,28.0,15.0,232.0,0.0
1691,29.0,98.0,116.0,1.0
1692,29.0,110.0,122.0,1.0
1693,29.0,124.0,128.0,1.0
1694,29.0,115.0,137.0,1.0
1695,29.0,122.0,146.0,1.0
1696,29.0,117.0,25.0,0.0
1697,29.0,97.0,164.0,1.0
1698,29.0,107.0,135.0,1.0
1699,29.0,75.0,135.0,1.0
1700,29.0,102.0,164.0,2.0
1701,29.0,79.0,35.0,0.0
1702,29.0,96.0,178.0,1.0
1703,29.0,51.0,102.0,1.0
1704,29.0,62.0,152.0,2.0
1705,29.0,109.0,39.0,1.0
1706,29.0,115.0,32.0,1.0
1707,29.0,101.0,25.0,0.0
1708,29.0,53.0,160.0,1.0
1709,29.0,99.0,37.0,1.0
1710,29.0,108.0,155.0,1.0
1711,29.0,123.0,153.0,1.0
1712,29.0,62.0,149.0,1.0
1713,29.0,105.0,14.0,0.0
1714,29.0,103.0,40.0,1.0
1715,29.0,42.0,133.0,1.0
1716,29.0,57.0,150.0,3.0
1717,29.0,108.0,167.0,1.0
1718,29.0,119.0,164.0,1.0
1719,29.0,81.0,178.0,1.0
1720,29.0,101.0,17.0,0.0
1721,29.0,75.0,77.0,0.0
1722,29.0,100.0,191.0,1.0
1723,29.0,95.0,25.0,0.0
1724,29.0,2.0,20.0,0.0
1725,29.0,96.0,133.0,1.0
1726,29.0,50.0,77.0,3.0
1727,29.0,107.0,14.0,0.0
1728,29.0,123.0,31.0,0.0
1729,29.0,92.0,16.0,0.0
1730,29.0,44.0,127.0,0.0
1731,29.0,42.0,142.0,1.0
1732,29.0,51.0,152.0,0.0
1733,29.0,58.0,161.0,0.0
1734,29.0,51.0,134.0,0.0
1735,29.0,63.0,182.0,0.0
1736,29.0,64.0,45.0,0.0
1737,29.0,100.0,1.0,0.0
1738,29.0,78.0,154.0,1.0
1739,29.0,52.0,168.0,0.0
1740,29.0,59.0,51.0,0.0
1741,29.0,81.0,24.0,0.0
1742,29.0,29.0,6.0,0.0
1743,29.0,39.0,15.0,0.0
1744,29.0,101.0,122.0,0.0
1745,29.0,122.0,86.0,0.0
1746,29.0,123.0,49.0,0.0
1747,29.0,73.0,110.0,0.0
1748,29.0,23.0,19.0,0.0
1749,29.0,64.0,215.0,0.0
1750,29.0,78.0,127.0,0.0
1751,29.0,49.0,219.0,0.0
1752,29.0,21.0,212.0,0.0
1753,29.0,110.0,217.0,0.0
1754,29.0,61.0,186.0,0.0
1755,30.0,106.0,127.0,1.0
1756,30.0,107.0,135.0,1.0
1757,30.0,110.0,145.0,1.0
1758,30.0,115.0,138.0,1.0
1759,30.0,99.0,178.0,1.0
1760,30.0,97.0,164.0,1.0
1761,30.0,101.0,25.0,0.0
1762,30.0,102.0,164.0,2.0
1763,30.0,105.0,14.0,1.0
1764,30.0,95.0,156.0,1.0
1765,30.0,79.0,35.0,0.0
1766,30.0,117.0,25.0,2.0
1767,30.0,108.0,155.0,1.0
1768,30.0,77.0,140.0,1.0
1769,30.0,114.0,112.0,1.0
1770,30.0,93.0,190.0,1.0
1771,30.0,62.0,152.0,1.0
1772,30.0,99.0,37.0,2.0
1773,30.0,101.0,17.0,1.0
1774,30.0,98.0,116.0,1.0
1775,30.0,109.0,30.0,1.0
1776,30.0,115.0,32.0,2.0
1777,30.0,103.0,40.0,1.0
1778,30.0,119.0,33.0,1.0
1779,30.0,57.0,150.0,0.0
1780,30.0,109.0,39.0,2.0
1781,30.0,108.0,167.0,1.0
1782,30.0,96.0,143.0,1.0
1783,30.0,113.0,3.0,1.0
1784,30.0,68.0,163.0,1.0
1785,30.0,53.0,160.0,1.0
1786,30.0,107.0,14.0,0.0
1787,30.0,115.0,7.0,0.0
1788,30.0,104.0,180.0,1.0
1789,30.0,63.0,182.0,0.0
1790,30.0,62.0,149.0,1.0
1791,30.0,58.0,161.0,1.0
1792,30.0,118.0,4.0,0.0
1793,30.0,50.0,77.0,1.0
1794,30.0,92.0,16.0,1.0
1795,30.0,75.0,77.0,0.0
1796,30.0,121.0,142.0,2.0
1797,30.0,84.0,175.0,1.0
1798,30.0,51.0,134.0,0.0
1799,30.0,100.0,1.0,0.0
1800,30.0,124.0,115.0,0.0
1801,30.0,37.0,142.0,1.0
1802,30.0,81.0,24.0,0.0
1803,30.0,51.0,152.0,1.0
1804,30.0,29.0,6.0,0.0
1805,30.0,57.0,165.0,2.0
1806,30.0,59.0,51.0,0.0
1807,30.0,88.0,60.0,0.0
1808,30.0,2.0,20.0,0.0
1809,30.0,46.0,158.0,0.0
1810,30.0,39.0,15.0,0.0
1811,30.0,73.0,110.0,0.0
1812,30.0,64.0,215.0,0.0
1813,30.0,23.0,19.0,0.0
1814,30.0,49.0,219.0,0.0
1815,30.0,98.0,220.0,0.0
1816,31.0,93.0,155.0,1.0
1817,31.0,95.0,156.0,2.0
1818,31.0,91.0,190.0,1.0
1819,31.0,74.0,169.0,1.0
1820,31.0,117.0,25.0,1.0
1821,31.0,101.0,25.0,1.0
1822,31.0,108.0,129.0,1.0
1823,31.0,79.0,35.0,0.0
1824,31.0,90.0,142.0,1.0
1825,31.0,105.0,14.0,0.0
1826,31.0,103.0,40.0,3.0
1827,31.0,101.0,17.0,1.0
1828,31.0,98.0,132.0,1.0
1829,31.0,109.0,37.0,1.0
1830,31.0,109.0,39.0,2.0
1831,31.0,115.0,7.0,3.0
1832,31.0,76.0,52.0,1.0
1833,31.0,99.0,37.0,1.0
1834,31.0,96.0,178.0,1.0
1835,31.0,113.0,3.0,1.0
1836,31.0,108.0,155.0,1.0
1837,31.0,116.0,1.0,2.0
1838,31.0,118.0,4.0,1.0
1839,31.0,63.0,182.0,0.0
1840,31.0,57.0,150.0,0.0
1841,31.0,121.0,142.0,1.0
1842,31.0,109.0,144.0,1.0
1843,31.0,119.0,13.0,1.0
1844,31.0,94.0,176.0,2.0
1845,31.0,78.0,48.0,2.0
1846,31.0,37.0,142.0,1.0
1847,31.0,100.0,1.0,0.0
1848,31.0,58.0,104.0,0.0
1849,31.0,122.0,86.0,0.0
1850,31.0,50.0,77.0,2.0
1851,31.0,75.0,77.0,0.0
1852,31.0,124.0,115.0,0.0
1853,31.0,59.0,51.0,0.0
1854,31.0,29.0,6.0,0.0
1855,31.0,123.0,15.0,0.0
1856,31.0,51.0,134.0,0.0
1857,31.0,2.0,20.0,0.0
1858,31.0,81.0,24.0,0.0
1859,31.0,39.0,15.0,0.0
1860,31.0,88.0,60.0,0.0
1861,31.0,46.0,158.0,0.0
1862,31.0,73.0,110.0,0.0
1863,31.0,78.0,127.0,0.0
1864,31.0,49.0,219.0,0.0
1865,31.0,123.0,49.0,0.0
1866,31.0,110.0,217.0,0.0
1867,31.0,2.0,73.0,0.0
1868,31.0,64.0,215.0,0.0
1869,32.0,91.0,153.0,2.0
1870,32.0,70.0,167.0,1.0
1871,32.0,76.0,168.0,1.0
1872,32.0,117.0,25.0,1.0
1873,32.0,108.0,195.0,1.0
1874,32.0,82.0,178.0,1.0
1875,32.0,61.0,100.0,1.0
1876,32.0,101.0,25.0,1.0
1877,32.0,77.0,152.0,1.0
1878,32.0,79.0,35.0,0.0
1879,32.0,105.0,14.0,0.0
1880,32.0,90.0,160.0,1.0
1881,32.0,89.0,189.0,1.0
1882,32.0,124.0,115.0,1.0
1883,32.0,96.0,181.0,1.0
1884,32.0,109.0,39.0,1.0
1885,32.0,88.0,141.0,1.0
1886,32.0,103.0,43.0,1.0
1887,32.0,63.0,65.0,1.0
1888,32.0,109.0,144.0,1.0
1889,32.0,113.0,3.0,4.0
1890,32.0,90.0,166.0,1.0
1891,32.0,115.0,7.0,2.0
1892,32.0,107.0,14.0,2.0
1893,32.0,99.0,37.0,0.0
1894,32.0,57.0,150.0,0.0
1895,32.0,118.0,4.0,1.0
1896,32.0,115.0,32.0,0.0
1897,32.0,108.0,129.0,1.0
1898,32.0,112.0,38.0,0.0
1899,32.0,101.0,17.0,0.0
1900,32.0,94.0,176.0,0.0
1901,32.0,100.0,1.0,0.0
1902,32.0,109.0,37.0,3.0
1903,32.0,81.0,38.0,1.0
1904,32.0,101.0,28.0,0.0
1905,32.0,75.0,77.0,0.0
1906,32.0,85.0,156.0,0.0
1907,32.0,50.0,77.0,0.0
1908,32.0,121.0,142.0,3.0
1909,32.0,109.0,47.0,2.0
1910,32.0,63.0,182.0,0.0
1911,32.0,103.0,10.0,1.0
1912,32.0,77.0,184.0,0.0
1913,32.0,60.0,115.0,1.0
1914,32.0,119.0,33.0,0.0
1915,32.0,116.0,1.0,0.0
1916,32.0,122.0,86.0,1.0
1917,32.0,119.0,13.0,0.0
1918,32.0,59.0,51.0,0.0
1919,32.0,51.0,134.0,0.0
1920,32.0,29.0,6.0,0.0
1921,32.0,98.0,47.0,0.0
1922,32.0,81.0,24.0,0.0
1923,32.0,2.0,20.0,0.0
1924,32.0,123.0,49.0,0.0
1925,32.0,73.0,110.0,1.0
1926,32.0,120.0,45.0,0.0
1927,32.0,110.0,185.0,0.0
1928,32.0,39.0,15.0,0.0
1929,32.0,78.0,127.0,0.0
1930,32.0,64.0,215.0,0.0
1931,32.0,40.0,27.0,0.0
1932,32.0,21.0,212.0,0.0
1933,32.0,110.0,217.0,0.0
1934,33.0,93.0,155.0,1.0
1935,33.0,68.0,157.0,1.0
1936,33.0,77.0,152.0,1.0
1937,33.0,70.0,167.0,1.0
1938,33.0,82.0,180.0,1.0
1939,33.0,108.0,129.0,1.0
1940,33.0,110.0,134.0,1.0
1941,33.0,109.0,144.0,1.0
1942,33.0,109.0,39.0,0.0
1943,33.0,105.0,14.0,2.0
1944,33.0,79.0,35.0,0.0
1945,33.0,101.0,25.0,2.0
1946,33.0,83.0,171.0,1.0
1947,33.0,67.0,149.0,1.0
1948,33.0,109.0,194.0,1.0
1949,33.0,98.0,197.0,1.0
1950,33.0,95.0,180.0,1.0
1951,33.0,61.0,100.0,1.0
1952,33.0,109.0,37.0,0.0
1953,33.0,112.0,38.0,0.0
1954,33.0,107.0,14.0,1.0
1955,33.0,77.0,184.0,0.0
1956,33.0,117.0,25.0,0.0
1957,33.0,92.0,193.0,1.0
1958,33.0,63.0,182.0,0.0
1959,33.0,75.0,77.0,0.0
1960,33.0,63.0,65.0,1.0
1961,33.0,50.0,77.0,0.0
1962,33.0,124.0,115.0,1.0
1963,33.0,101.0,17.0,0.0
1964,33.0,100.0,173.0,1.0
1965,33.0,101.0,28.0,1.0
1966,33.0,115.0,7.0,0.0
1967,33.0,57.0,150.0,0.0
1968,33.0,120.0,45.0,0.0
1969,33.0,118.0,4.0,0.0
1970,33.0,94.0,176.0,0.0
1971,33.0,52.0,168.0,0.0
1972,33.0,99.0,37.0,0.0
1973,33.0,2.0,20.0,0.0
1974,33.0,122.0,86.0,0.0
1975,33.0,88.0,60.0,0.0
1976,33.0,100.0,1.0,0.0
1977,33.0,81.0,24.0,0.0
1978,33.0,113.0,3.0,0.0
1979,33.0,29.0,6.0,0.0
1980,33.0,59.0,51.0,0.0
1981,33.0,67.0,33.0,0.0
1982,33.0,121.0,184.0,1.0
1983,33.0,98.0,47.0,0.0
1984,33.0,73.0,110.0,1.0
1985,33.0,123.0,49.0,0.0
1986,33.0,110.0,74.0,1.0
1987,33.0,39.0,15.0,0.0
1988,33.0,78.0,127.0,0.0
1989,34.0,111.0,130.0,1.0
1990,34.0,109.0,144.0,1.0
1991,34.0,83.0,171.0,1.0
1992,34.0,68.0,154.0,1.0
1993,34.0,75.0,164.0,1.0
1994,34.0,77.0,152.0,1.0
1995,34.0,109.0,39.0,1.0
1996,34.0,101.0,138.0,1.0
1997,34.0,103.0,133.0,1.0
1998,34.0,76.0,173.0,0.0
1999,34.0,63.0,182.0,1.0
2000,34.0,79.0,35.0,2.0
2001,34.0,103.0,43.0,1.0
2002,34.0,83.0,185.0,1.0
2003,34.0,105.0,14.0,0.0
2004,34.0,112.0,75.0,1.0
2005,34.0,112.0,38.0,2.0
2006,34.0,109.0,37.0,1.0
2007,34.0,84.0,181.0,1.0
2008,34.0,86.0,164.0,1.0
2009,34.0,66.0,101.0,1.0
2010,34.0,101.0,25.0,0.0
2011,34.0,114.0,185.0,1.0
2012,34.0,52.0,168.0,1.0
2013,34.0,102.0,182.0,1.0
2014,34.0,75.0,77.0,0.0
2015,34.0,57.0,150.0,0.0
2016,34.0,88.0,198.0,1.0
2017,34.0,68.0,38.0,1.0
2018,34.0,57.0,165.0,0.0
2019,34.0,98.0,197.0,1.0
2020,34.0,59.0,37.0,1.0
2021,34.0,120.0,45.0,0.0
2022,34.0,118.0,169.0,1.0
2023,34.0,50.0,77.0,0.0
2024,34.0,81.0,24.0,0.0
2025,34.0,29.0,6.0,0.0
2026,34.0,118.0,4.0,0.0
2027,34.0,100.0,1.0,0.0
2028,34.0,2.0,20.0,0.0
2029,34.0,59.0,51.0,0.0
2030,34.0,73.0,110.0,0.0
2031,34.0,100.0,173.0,0.0
2032,34.0,88.0,60.0,0.0
2033,34.0,123.0,49.0,0.0
2034,34.0,39.0,15.0,0.0
2035,34.0,51.0,134.0,0.0
2036,34.0,92.0,16.0,0.0
2037,34.0,78.0,127.0,0.0
2038,34.0,49.0,219.0,0.0
2039,34.0,8.0,196.0,0.0
2040,34.0,64.0,215.0,0.0
2041,34.0,98.0,220.0,0.0
2042,35.0,67.0,153.0,1.0
2043,35.0,111.0,127.0,1.0
2044,35.0,68.0,162.0,1.0
2045,35.0,75.0,164.0,1.0
2046,35.0,110.0,145.0,1.0
2047,35.0,101.0,140.0,1.0
2048,35.0,68.0,97.0,1.0
2049,35.0,115.0,187.0,1.0
2050,35.0,102.0,133.0,1.0
2051,35.0,66.0,123.0,1.0
2052,35.0,109.0,39.0,1.0
2053,35.0,124.0,194.0,1.0
2054,35.0,63.0,182.0,1.0
2055,35.0,83.0,171.0,2.0
2056,35.0,62.0,189.0,1.0
2057,35.0,79.0,35.0,1.0
2058,35.0,77.0,181.0,1.0
2059,35.0,103.0,43.0,0.0
2060,35.0,109.0,37.0,1.0
2061,35.0,88.0,198.0,1.0
2062,35.0,118.0,169.0,1.0
2063,35.0,112.0,38.0,0.0
2064,35.0,85.0,163.0,1.0
2065,35.0,62.0,152.0,0.0
2066,35.0,77.0,152.0,1.0
2067,35.0,57.0,165.0,1.0
2068,35.0,52.0,168.0,1.0
2069,35.0,110.0,74.0,1.0
2070,35.0,68.0,114.0,0.0
2071,35.0,75.0,77.0,0.0
2072,35.0,50.0,77.0,2.0
2073,35.0,101.0,25.0,0.0
2074,35.0,105.0,14.0,2.0
2075,35.0,57.0,150.0,0.0
2076,35.0,120.0,45.0,0.0
2077,35.0,29.0,6.0,0.0
2078,35.0,115.0,53.0,0.0
2079,35.0,118.0,4.0,0.0
2080,35.0,59.0,51.0,0.0
2081,35.0,81.0,24.0,0.0
2082,35.0,99.0,72.0,1.0
2083,35.0,73.0,61.0,0.0
2084,35.0,2.0,20.0,0.0
2085,35.0,44.0,106.0,1.0
2086,35.0,100.0,173.0,0.0
2087,35.0,59.0,37.0,2.0
2088,35.0,100.0,1.0,0.0
2089,35.0,88.0,60.0,0.0
2090,35.0,92.0,16.0,0.0
2091,35.0,123.0,49.0,0.0
2092,35.0,78.0,127.0,0.0
2093,35.0,122.0,86.0,0.0
2094,35.0,64.0,215.0,0.0
2095,35.0,21.0,212.0,0.0
2096,36.0,67.0,153.0,1.0
2097,36.0,88.0,168.0,1.0
2098,36.0,62.0,189.0,1.0
2099,36.0,68.0,97.0,1.0
2100,36.0,63.0,182.0,1.0
2101,36.0,109.0,149.0,1.0
2102,36.0,67.0,125.0,1.0
2103,36.0,109.0,39.0,1.0
2104,36.0,124.0,194.0,1.0
2105,36.0,101.0,138.0,1.0
2106,36.0,109.0,144.0,1.0
2107,36.0,124.0,200.0,1.0
2108,36.0,108.0,129.0,1.0
2109,36.0,79.0,35.0,1.0
2110,36.0,76.0,177.0,1.0
2111,36.0,52.0,168.0,1.0
2112,36.0,83.0,171.0,1.0
2113,36.0,88.0,198.0,1.0
2114,36.0,109.0,37.0,0.0
2115,36.0,112.0,38.0,3.0
2116,36.0,106.0,201.0,1.0
2117,36.0,117.0,202.0,1.0
2118,36.0,68.0,114.0,1.0
2119,36.0,70.0,186.0,0.0
2120,36.0,100.0,173.0,0.0
2121,36.0,94.0,176.0,0.0
2122,36.0,116.0,187.0,1.0
2123,36.0,57.0,165.0,1.0
2124,36.0,118.0,169.0,1.0
2125,36.0,50.0,77.0,1.0
2126,36.0,75.0,77.0,0.0
2127,36.0,102.0,164.0,0.0
2128,36.0,59.0,51.0,0.0
2129,36.0,57.0,150.0,0.0
2130,36.0,81.0,24.0,0.0
2131,36.0,104.0,15.0,1.0
2132,36.0,29.0,6.0,0.0
2133,36.0,101.0,25.0,0.0
2134,36.0,64.0,215.0,0.0
2135,36.0,92.0,16.0,0.0
2136,36.0,118.0,4.0,0.0
2137,36.0,88.0,60.0,0.0
2138,36.0,99.0,72.0,1.0
2139,36.0,123.0,49.0,0.0
2140,36.0,39.0,15.0,0.0
2141,36.0,110.0,217.0,0.0
2142,36.0,2.0,20.0,0.0
2143,36.0,78.0,127.0,0.0
2144,36.0,16.0,160.0,0.0
2145,36.0,49.0,219.0,0.0
2146,36.0,21.0,212.0,0.0
2147,36.0,2.0,73.0,0.0
2148,37.0,63.0,182.0,1.0
2149,37.0,88.0,170.0,1.0
2150,37.0,68.0,151.0,1.0
2151,37.0,62.0,189.0,1.0
2152,37.0,88.0,198.0,1.0
2153,37.0,79.0,35.0,1.0
2154,37.0,109.0,39.0,1.0
2155,37.0,106.0,201.0,1.0
2156,37.0,52.0,168.0,1.0
2157,37.0,76.0,169.0,1.0
2158,37.0,69.0,90.0,1.0
2159,37.0,110.0,185.0,1.0
2160,37.0,68.0,185.0,1.0
2161,37.0,75.0,77.0,0.0
2162,37.0,102.0,164.0,1.0
2163,37.0,109.0,37.0,2.0
2164,37.0,50.0,77.0,3.0
2165,37.0,100.0,173.0,1.0
2166,37.0,94.0,176.0,1.0
2167,37.0,111.0,209.0,0.0
2168,37.0,112.0,38.0,1.0
2169,37.0,2.0,20.0,0.0
2170,37.0,83.0,171.0,2.0
2171,37.0,59.0,51.0,0.0
2172,37.0,57.0,150.0,0.0
2173,37.0,29.0,6.0,0.0
2174,37.0,100.0,191.0,0.0
2175,37.0,108.0,129.0,2.0
2176,37.0,68.0,114.0,0.0
2177,37.0,81.0,24.0,0.0
2178,37.0,88.0,60.0,0.0
2179,37.0,101.0,25.0,0.0
2180,37.0,92.0,16.0,0.0
2181,37.0,78.0,127.0,0.0
2182,37.0,64.0,215.0,0.0
2183,37.0,39.0,15.0,0.0
2184,37.0,121.0,224.0,0.0
2185,37.0,98.0,220.0,0.0
2186,37.0,49.0,219.0,0.0
2187,38.0,113.0,187.0,1.0
2188,38.0,88.0,198.0,1.0
2189,38.0,63.0,182.0,2.0
2190,38.0,79.0,35.0,1.0
2191,38.0,75.0,77.0,1.0
2192,38.0,76.0,169.0,1.0
2193,38.0,100.0,158.0,1.0
2194,38.0,52.0,168.0,2.0
2195,38.0,57.0,178.0,1.0
2196,38.0,111.0,209.0,0.0
2197,38.0,111.0,204.0,1.0
2198,38.0,100.0,191.0,1.0
2199,38.0,59.0,51.0,0.0
2200,38.0,100.0,173.0,1.0
2201,38.0,113.0,173.0,1.0
2202,38.0,50.0,77.0,0.0
2203,38.0,83.0,185.0,1.0
2204,38.0,111.0,37.0,1.0
2205,38.0,29.0,6.0,0.0
2206,38.0,81.0,24.0,0.0
2207,38.0,58.0,104.0,1.0
2208,38.0,2.0,20.0,0.0
2209,38.0,57.0,150.0,0.0
2210,38.0,70.0,186.0,0.0
2211,38.0,73.0,110.0,0.0
2212,38.0,88.0,60.0,0.0
2213,38.0,101.0,25.0,0.0
2214,38.0,64.0,215.0,0.0
2215,38.0,92.0,16.0,0.0
2216,38.0,46.0,158.0,0.0
2217,38.0,78.0,127.0,0.0
2218,38.0,123.0,49.0,0.0
2219,39.0,113.0,173.0,1.0
2220,39.0,111.0,188.0,1.0
2221,39.0,90.0,194.0,1.0
2222,39.0,63.0,182.0,0.0
2223,39.0,75.0,77.0,0.0
2224,39.0,50.0,77.0,0.0
2225,39.0,121.0,142.0,1.0
2226,39.0,57.0,178.0,1.0
2227,39.0,109.0,37.0,1.0
2228,39.0,78.0,170.0,1.0
2229,39.0,59.0,51.0,0.0
2230,39.0,2.0,20.0,0.0
2231,39.0,29.0,6.0,0.0
2232,39.0,52.0,168.0,0.0
2233,39.0,58.0,104.0,1.0
2234,39.0,81.0,24.0,0.0
2235,39.0,92.0,16.0,0.0
2236,39.0,108.0,129.0,0.0
2237,39.0,57.0,150.0,0.0
2238,39.0,64.0,215.0,0.0
2239,39.0,86.0,164.0,1.0
2240,39.0,46.0,158.0,0.0
2241,39.0,118.0,4.0,0.0
2242,39.0,49.0,219.0,0.0
2243,39.0,39.0,15.0,0.0
2244,39.0,2.0,73.0,0.0
2245,39.0,78.0,127.0,0.0
2246,39.0,98.0,220.0,0.0
2247,39.0,21.0,212.0,0.0
2248,40.0,113.0,173.0,1.0
2249,40.0,63.0,182.0,0.0
2250,40.0,109.0,37.0,1.0
2251,40.0,119.0,175.0,1.0
2252,40.0,112.0,38.0,1.0
2253,40.0,109.0,144.0,1.0
2254,40.0,104.0,199.0,1.0
2255,40.0,109.0,39.0,2.0
